Movie Name,Screenshot Links,Source Link,Download Links,Ratings,Trailer Link,Categories
"
            The Strangers: Chapter 1 (2024) BluRay [Hindi (ORG 5.1) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h48m19s218.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h48m45s520.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h49m13s841.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h49m49s990.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h51m15s486.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h51m39s222.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h51m55s966.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-01h52m16s997.th.jpg']",https://hdhub4u.contact/the-strangers-chapter-1-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/J6SU7ZmfvvFh8t9CYOn6oRC6F', 'https://max.offerboom.top/?id=dEFvKzM3MGE1U1N4Z0RNV1ZFU1hkSkxvK1lGSWdYV0hTVVVyUHNadmFJR201UStFaklJUk4zL2JlNW1qQlB3cFhHM3VWOGNub3NoNW5Balk2Q1lhM2xmYS81eSs5UGNGS05uMHpoMERDTDQ9', 'https://hdhub4u.contact/go/?id=dEFvKzM3MGE1U1N4Z0RNV1ZFU1hkSkxvK1lGSWdYV0hTVVVyUHNadmFJR201UStFaklJUk4zL2JlNW1qQlB3cEdiODU1TlordzMwSGxtVERWcFZqWEZGQjNFNk1yQ3NxYUN1WnNtbmYrOGc9']",5.9/10,https://www.youtube.com/embed/3pZUQmZdOi4, Horror | Thriller 
"
            Harold and the Purple Crayon (2024) WEB-DL [Hindi (ORG 5.1) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/28/vlcsnap-2024-08-27-23h58m31s706.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-27-23h59m17s550.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-27-23h59m49s691.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-00h00m00s949.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-00h00m14s625.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-00h00m31s833.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-00h00m45s943.th.jpg', 'https://catimages.org/images/2024/08/28/vlcsnap-2024-08-28-00h00m57s711.th.jpg']",https://hdhub4u.contact/harold-and-the-purple-crayon-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/EWov6ZrfWR0wRxHCtQISGFutI', 'https://hdhub4u.contact/go/?id=N0wzU3JmRFJRZTB5TW5MWVlnaXh4b3JvYWoxOEFUaDEzRG9vdVlDdldzcHRQY3FzbVpyVXRHL1E2UnQwdFQwMjYyZUV3YkkwYUx2SFhTV0tQbjJnVjFJalpwR3FzQlhLeDZUQ2JtMURlbzA9', 'https://max.offerboom.top/?id=N0wzU3JmRFJRZTB5TW5MWVlnaXh4b3JvYWoxOEFUaDEzRG9vdVlDdldzcHRQY3FzbVpyVXRHL1E2UnQwdFQwMnFaS0VQM0Ewd08rUTEydDVFaSt4SXMybE1TRFRybkpuUjNZdWFSeXFmYUk9']",6.6/10,https://www.youtube.com/embed/WojIv-PVYm8, Adventure | Family | Fantasy | Comedy 
"
            Imaginary (2024) BluRay [Hindi (ORG 5.1) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h36m17s983.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h36m53s324.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h37m33s166.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h37m41s414.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h37m50s866.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h38m58s727.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h41m17s150.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-27-02h42m13s092.th.jpg']",https://hdhub4u.contact/imaginary-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/yV8lcTQxSqVYLZyL3X4Qv1XVF', 'https://max.offerboom.top/?id=T2NkRUhrUlRLWGNDOU8rV21CVkpDUld4MnNjT1JEb0ZCTXQ1Y0NsZ2dIT1hsNkNwU3JqQVhUVTZKRDcxLzFBRyt1NVZHUTkwby9yUWUraVBxTmxlajZtY3BnclBSNHJQUGpVQ2J6MzBFRFE9', 'https://max.offerboom.top/?id=T2NkRUhrUlRLWGNDOU8rV21CVkpDUld4MnNjT1JEb0ZCTXQ1Y0NsZ2dIT1hsNkNwU3JqQVhUVTZKRDcxLzFBR3VnYmUrTFBtVnJpRWNReWJ4dDJwamk1SmJvc2s0ZUJJcXVycWg2dGpSMWM9']",5.0/10,https://www.youtube.com/embed/8XoNfrgrAGM, Horror | Mystery | Thriller 
"
            The Killer (2024) WEB-DL [Hindi (ORG 2.0) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h27m53s959.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h28m23s278.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h29m44s816.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h30m05s727.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h30m25s332.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h30m41s091.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h31m04s253.th.jpg', 'https://catimages.org/images/2024/08/27/vlcsnap-2024-08-26-22h32m18s994.th.jpg']",https://hdhub4u.contact/the-killer-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/LK41Le3x1aze9adyLj5XFVgr3', 'https://hdhub4u.contact/go/?id=Ky84aGJXNjB3dDdBelJ5c0xxU3NjT0VWOTB0NFJHMEU0eG5CVlNuM2x1aUIvdXlGOS9sekp4cXZTTmE0ZDJvSzNsNnFUeFBlTE0vdmlEUjByeGFQQ3A0NXdTazFWZDZBckREUHdVZ3hXRjg9', 'https://max.offerboom.top/?id=Ky84aGJXNjB3dDdBelJ5c0xxU3NjT0VWOTB0NFJHMEU0eG5CVlNuM2x1aUIvdXlGOS9sekp4cXZTTmE0ZDJvS2JTdGNWVExsaC9tOWViS3QxRHI2eFI5SlFwVkZxVFdGUVdwbFc5NFdOeXM9']",6.2/10,https://www.youtube.com/embed/zgNOS5ofQhw, Action | Thriller | Crime 
"
            Ordinary Angels (2024) BluRay [Hindi (ORG 5.1) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h46m46s150.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h47m36s664.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h47m43s240.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h47m47s609.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h49m27s440.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h49m35s400.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h50m26s958.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2024-08-26-00h50m32s046.th.jpg']",https://hdhub4u.contact/ordinary-angels-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/DCO64jgyZXwQVXvG1CkR28ZlP', 'https://hdhub4u.contact/go/?id=TEJxQW42R2VOMFhHaElHeGlQMGhGd05DTmMzZmVSNThFTzJPdkRFei9UbGFFOUhwVW1TRjRqVHlQdUd6UUJNZEpHRVhXVXhBeXF3WDRWWmtPdVQzdE00bENRMDV3VkY3MDY1cVVTVENCNlE9', 'https://max.offerboom.top/?id=TEJxQW42R2VOMFhHaElHeGlQMGhGd05DTmMzZmVSNThFTzJPdkRFei9UbGFFOUhwVW1TRjRqVHlQdUd6UUJNZEVBMlF5cHZXdHJuOVpzMmV0RW1wT2hYcUpSWkxJek9HTThabUl1UzhWMFk9']",7.5/10,https://www.youtube.com/embed/R1vn8kPgCYA, Drama 
"
            Mark Antony (2023) UNCUT DS4K WEB-DL [Hindi (ORG 2.0) & Tamil] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h08m46s760.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h07m38s613.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h08m35s530.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h09m11s294.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h09m38s641.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h10m18s429.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h10m33s114.th.jpg', 'https://catimages.org/images/2024/08/26/vlcsnap-2023-10-13-16h11m15s530.th.jpg']",https://hdhub4u.contact/mark-antony-2023-uncut-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/ukN1wBxvMHXj71IgPYZrIeh8t', 'https://max.offerboom.top/?id=aGxzSHQrbXhYZmN6K21nUUJVWExwUm1YUm5sREc4R1ViRTYzdDRsd2FRTDJ4YnJIbVpFQ0VOcnBrMndXSFhXNjFldjBvOFYvNzdZS0ttUWNCRGVabzR0akNZZ2pTMTVndGJzSEU3SFd2blk9', 'https://hdhub4u.contact/go/?id=aGxzSHQrbXhYZmN6K21nUUJVWExwUm1YUm5sREc4R1ViRTYzdDRsd2FRTDJ4YnJIbVpFQ0VOcnBrMndXSFhXNjBDNmJjNDdEb1lyZHZSejRiOG1PNDJNbDU2SHRIOUdwa0FjTEN3cW5yekE9']",6.7/10,https://www.youtube.com/embed/gNE09_3210E, Science Fiction | Action | Comedy | Drama
"
            Incoming (2024) WEB-DL [Hindi (ORG 5.1) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h25m28s973.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h25m50s516.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h26m05s898.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h28m00s036.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h28m34s806.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h29m20s478.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h30m50s030.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-15h31m18s113.th.jpg']",https://hdhub4u.contact/incoming-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/aGjSfRW4DcpxyyCsjp7rVsEIE', 'https://max.offerboom.top/?id=Z3Q1a0ttWDdWTFY1QWxZSkFSdDJjTFhRZnVKMmdpS3pJR0lpa2kzMXJXVjE3OXN5THgrNmtRaGhtQUJZMmlLeVFyZkkrR1E1Q04yRDZlRlpvS1JrTXMrWDJ4SlRSNUpRdm9BNkFTR05BOUE9', 'https://hdhub4u.contact/go/?id=Z3Q1a0ttWDdWTFY1QWxZSkFSdDJjTFhRZnVKMmdpS3pJR0lpa2kzMXJXVjE3OXN5THgrNmtRaGhtQUJZMmlLeVBpN1Zld2M4QnErd1FmUE5keUxRWVFnTnFlSWhydUJtMmM4Q3JtZlF2elk9']",5.9/10,https://www.youtube.com/embed/elA7XuEUxOo, Comedy 
"
            Maestro (2021) UNCUT DS4K WEB-DL [Hindi (ORG 2.0) & Telugu] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h23m57s026.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h24m03s824.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h24m17s834.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h25m51s633.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h26m18s730.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h27m29s409.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h28m28s374.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-00h31m23s081.th.jpg']",https://hdhub4u.contact/maestro-2021-uncut-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/3G8Vo2MDvfFh31TLwt5597anS', 'https://hdhub4u.contact/go/?id=dVBnSXVNMkxLc1NWeTcxcGxoOTJrd25Ob29sYVVUdGNXTURGUTFBVjZtc28vZzV2d00zZGE5VkFsbFJIL3RjUDBjUGFhL3g1aStIVDVjOWZMUEVoQ1kzSkNKYlJ6UE45OUwxTytXS3lEZW89', 'https://hdhub4u.contact/go/?id=dVBnSXVNMkxLc1NWeTcxcGxoOTJrd25Ob29sYVVUdGNXTURGUTFBVjZtc28vZzV2d00zZGE5VkFsbFJIL3RjUHY4UWRoOE16dmtWbzZNd1k3Yko0b1RDNzFSZmR6Mi9rNkFPdjA4QTZGMEU9']",6.7/10,https://www.youtube.com/embed/0OCcQMu3H58, Crime | Drama | Mystery | Thriller 
"
            Munjya (2024) DS4K WEB-DL [Hindi DD5.1] 4K 1080p 720p & 480p [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h41m50s186.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h42m02s243.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h43m55s750.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h44m05s298.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h45m09s250.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h46m24s691.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h46m47s467.th.jpg', 'https://catimages.org/images/2024/08/25/vlcsnap-2024-08-25-02h46m40s364.th.jpg']",https://hdhub4u.contact/munjya-2024-hindi-webrip-full-movie/,"['https://hubcdn.vip/file/TENHR9lootlBnLcPsFHIYMWz0', 'https://hdhub4u.contact/go/?id=YzdZcndLV2hQbjhSNzRTcEw3QVR3RkZQU283aU5wdlhnNmovMTBWb0FPci82Uy8vTTE1Rzh3S1ZCeG9GMWdwVEJtOHlaalIzMWMzbHRJSGlUMmVoM3FTQ0FnOTBtUnhkZHp3a0VxcjJBSms9', 'https://max.offerboom.top/?id=YzdZcndLV2hQbjhSNzRTcEw3QVR3RkZQU283aU5wdlhnNmovMTBWb0FPci82Uy8vTTE1Rzh3S1ZCeG9GMWdwVGhCRW1WZHFRQktmM0F0ZFQwRy9hVVdrYmJOcjdrTExjR2hCSkR2OG91aHc9']",5.5/10,https://www.youtube.com/embed/8X3uF80H5LU, Comedy | Horror 
"
            Rogue Agent (2022) BluRay [Hindi (ORG 2.0) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-12h56m57s987.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-12h57m03s484.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-12h59m12s199.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-12h59m46s150.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-12h59m52s436.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-13h00m30s064.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-13h00m55s332.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-24-13h01m27s817.th.jpg']",https://hdhub4u.contact/rogue-agent-2022-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/59kWsJ6MWtmC8FLYu0aDmc2yx', 'https://max.offerboom.top/?id=eW1zZnRIbitoaWpGWVFsck9lNjRaZ2t5QkUxU1lDdW5RMVVlT3hudzZmd0tQbytlTWhiNVpCcWhkekZkNWc3K0J4UjE3WFA1T3NaOEpvblBkZlhYcjdtSmdPYWVzNEtvZmhqSW5hY2puSzQ9', 'https://hdhub4u.contact/go/?id=eW1zZnRIbitoaWpGWVFsck9lNjRaZ2t5QkUxU1lDdW5RMVVlT3hudzZmd0tQbytlTWhiNVpCcWhkekZkNWc3K0JSOXNCaW1yVFl5aStZc1NGWjI1UTExYkJvUjA5OXh4TGo5RzNMNkdJQ3c9']",6.4/10,https://www.youtube.com/embed/0YCNAvdYJyI, Thriller | Drama | Mystery
"
            Land of Bad (2024) BluRay [Hindi (ORG 5.1) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h38m25s506.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h39m25s564.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h40m16s095.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h41m14s720.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h41m44s451.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h37m01s086.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h37m31s209.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-12h38m13s148.th.jpg']",https://hdhub4u.contact/land-of-bad-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/AC2UT9Y4vj7hs7PwCD3qE3NCg', 'https://hdhub4u.contact/go/?id=S3hlUTRxTVJMSWRLdnQ5dDFCRWdrWTB6M2F1SXkvWFF6U1IrcHErb0l6TE1UYjd0c1J0cmdWNWQvZkRMUkhPUnhyVWpCbklyZ1VuV2s0dHc0b2hjVlMwSVlQbHBXOTIwaHRNS2VaYXBFSXM9', 'https://max.offerboom.top/?id=S3hlUTRxTVJMSWRLdnQ5dDFCRWdrWTB6M2F1SXkvWFF6U1IrcHErb0l6TE1UYjd0c1J0cmdWNWQvZkRMUkhPUktmYmhPbitiR1hFSzNBMXVoSFJ3QjJYek9MckdjQ2RKS0hJRU5rWDRzS3c9']",7.3/10,https://www.youtube.com/embed/dKcHOR-V1G4, Action | War | Thriller 
"
            Alien: Romulus (2024) HDTS [Hindi (LiNE) & English] 1080p 720p & 480p Dual Audio [x264/HEVC] | Full Movie        ",[],https://hdhub4u.contact/alien-romulus-2024-hindi-hdts-full-movie/,"['https://hubcdn.vip/file/o0z1XObGJZlsleKDyqUjDB0Jv', 'https://max.offerboom.top/?id=eXhzWWNLV1BMU042YXRUN29pd1dIQTgrVWdVc01LMlRjd2oyNEhjMnpYSWQ5WVk1LzlUMC9MNmhaWGVBV2FOL1JDYUx4amc5M0ZwbHVPdXZHbktLL0FJZWl0U0dZVm5aNy9wZ1NWdFp2NTg9', 'https://hdhub4u.contact/go/?id=eXhzWWNLV1BMU042YXRUN29pd1dIQTgrVWdVc01LMlRjd2oyNEhjMnpYSWQ5WVk1LzlUMC9MNmhaWGVBV2FOLzNWUW9ETUpMQ1k0VlFybzR2RTB3K2NseXdKd2NqRFJUSUVJYU45azVLNnc9']",7.5/10,https://www.youtube.com/embed/GTNMt84KT0k, 
"
            The Frog (Season 1) WEB-DL [Hindi (ORG 5.1) & English] 1080p 720p & 480p [x264/ESubs] | [ALL Episodes] | NF Series        ","['https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-17h22m35s019.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-17h24m53s821.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-17h25m42s737.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-17h21m44s845.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-21h47m20s908.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-21h48m58s373.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-21h49m27s311.th.jpg', 'https://catimages.org/images/2024/08/24/vlcsnap-2024-08-23-21h50m52s770.th.jpg']",https://hdhub4u.contact/the-frog-season-1-hindi-webrip-all-episodes/,[],x/10,N/A, Crime | Mystery | Drama | Thriller
"
            Midnight Sun (2018) BluRay [Hindi (ORG 2.0) & English] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h32m44s364.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h33m21s197.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h33m33s777.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h34m16s136.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h35m04s155.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h35m47s443.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h35m53s133.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h36m30s810.th.jpg']",https://hdhub4u.contact/midnight-sun-2018-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/aL4s5f7rNlMFZnVE0gtgERQmC', 'https://hdhub4u.contact/go/?id=dEFvKzM3MGE1U1N4Z0RNV1ZFU1hkSkxvK1lGSWdYV0hTVVVyUHNadmFJR201UStFaklJUk4zL2JlNW1qQlB3cDdKY1VDQmRRSHpLTHRWZnE4UXI4RHYrUG5GTmc0akxqNmVPQTBHa1MxYk09', 'https://hdhub4u.contact/go/?id=dEFvKzM3MGE1U1N4Z0RNV1ZFU1hkSkxvK1lGSWdYV0hTVVVyUHNadmFJR201UStFaklJUk4zL2JlNW1qQlB3cDMyVkkvbW5Bb0ZNNHJVdWlWL285ZHk5NGpJeHpqcmE4bXl5RlJxY08rNzg9']",6.6/10,https://www.youtube.com/embed/fEskVQgtwaI, Romance | Drama 
"
            The Beasts (2022) BluRay [Hindi (ORG 2.0) & Spanish] 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h02m24s737.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h02m32s681.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h02m56s675.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h03m01s827.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h03m12s225.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h03m22s338.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h03m45s941.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-23-16h03m59s065.th.jpg']",https://hdhub4u.contact/the-beasts-2022-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/f2J7Vkw296g8x5d8JVSpgfvI9', 'https://hdhub4u.contact/go/?id=SWpKdklZVS9waEN0ZnZyM01mWU1ZcDh6WERiZlRreGhwUWdRWldnbFdkZjlZTnpPYi9ZYUw0Z3VhbmhhRTdPcWVlNm5yVU9sRHBjUlJNSkRhakxzdnNMbDFvRlFpR243cVZHOXdwRkVteUE9', 'https://max.offerboom.top/?id=SWpKdklZVS9waEN0ZnZyM01mWU1ZcDh6WERiZlRreGhwUWdRWldnbFdkZjlZTnpPYi9ZYUw0Z3VhbmhhRTdPcXZTdDFzNk53dStXeTVoc1hzUzdvWmt3NERVQ09lQXJwNFJSTkdpOHI2TEE9']",7.5/10,https://www.youtube.com/embed/GmgdYXYQYac, Thriller | Drama 
"
            Drive-Away Dolls (2024) BluRay [Hindi (ORG 2.0) & English] 4K 1080p 720p & 480p Dual Audio [x264/10Bit-HEVC] | Full Movie        ","['https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-11h58m02s703.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-11h59m15s643.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-11h59m47s166.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-12h01m01s302.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-12h01m58s662.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-12h02m26s139.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-11h57m12s621.th.jpg', 'https://catimages.org/images/2024/08/23/vlcsnap-2024-08-22-11h57m19s222.th.jpg']",https://hdhub4u.contact/drive-away-dolls-2024-hindi-bluray-full-movie/,"['https://hubcdn.vip/file/mHLVGynHZpIupaOBiFNlxZuiI', 'https://hdhub4u.contact/go/?id=UVBvUDY3MGw3VkIyS1B3UVZUMlFBbmsyZ296RUM1M0htczd4Q29teExnZ3ZBek9sSEFubnF1STNrNzd3Y0ovZjczbktlN3RQeEdjMUthZW45dzVCMUhUTURyMXFnYXZSZGVCd1VZVGQzWjg9', 'https://max.offerboom.top/?id=UVBvUDY3MGw3VkIyS1B3UVZUMlFBbmsyZ296RUM1M0htczd4Q29teExnZ3ZBek9sSEFubnF1STNrNzd3Y0ovZnZNUUhJL0ZpWTJjYm1xbUFZdVJURWFhRlBEQ3BtZnFPR2pJNm80Ym9HVlk9']",5.5/10,https://www.youtube.com/embed/Oy0RYiQRWUk, Action | Comedy | Crime 
