Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-16,Uttar_Pradesh,Broad Beans,73,84 - 93,88 - 120,1kg,N/A
2024-06-16,Uttar_Pradesh,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-16,Uttar_Pradesh,Carrot,43,49 - 55,52 - 71,1kg,N/A
2024-06-16,Uttar_Pradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-16,Uttar_Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-16,Uttar_Pradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-16,Uttar_Pradesh,Colocasia Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-16,Uttar_Pradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-16,Uttar_Pradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-16,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-16,Uttar_Pradesh,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-16,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-16,Uttar_Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-16,Uttar_Pradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-16,Uttar_Pradesh,Brinjal,32,37 - 41,38 - 53,1kg,N/A
2024-06-16,Uttar_Pradesh,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-16,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-16,Uttar_Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-16,Uttar_Pradesh,French Beans,169,194 - 215,203 - 279,1kg,N/A
2024-06-16,Uttar_Pradesh,Garlic,250,288 - 318,300 - 413,1kg,N/A
2024-06-16,Uttar_Pradesh,Ginger,121,139 - 154,145 - 200,1kg,N/A
2024-06-16,Uttar_Pradesh,Onion Green,45,52 - 57,54 - 74,1kg,N/A
2024-06-16,Uttar_Pradesh,Green Peas,47,54 - 60,56 - 78,1kg,N/A
2024-06-16,Uttar_Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-16,Uttar_Pradesh,Lemon (Lime),103,118 - 131,124 - 170,1kg,N/A
2024-06-16,Uttar_Pradesh,Mango Raw,27,31 - 34,32 - 45,1kg,N/A
2024-06-16,Uttar_Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-16,Uttar_Pradesh,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-16,Uttar_Pradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-16,Uttar_Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-16,Uttar_Pradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-06-16,Uttar_Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-06-16,Uttar_Pradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-16,Uttar_Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-06-16,Uttar_Pradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-16,Uttar_Pradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-16,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-16,Uttar_Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-17,Uttar_Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-17,Uttar_Pradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-17,Uttar_Pradesh,Tomato,41,47 - 52,49 - 68,1kg,N/A
2024-06-17,Uttar_Pradesh,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-17,Uttar_Pradesh,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-17,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-17,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-17,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-17,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-17,Uttar_Pradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-17,Uttar_Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-17,Uttar_Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-17,Uttar_Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-17,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-17,Uttar_Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-17,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-17,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-17,Uttar_Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-17,Uttar_Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-17,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-17,Uttar_Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-17,Uttar_Pradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-17,Uttar_Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-17,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-17,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-17,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-17,Uttar_Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-17,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-17,Uttar_Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-17,Uttar_Pradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-17,Uttar_Pradesh,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-17,Uttar_Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-17,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-17,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-17,Uttar_Pradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-17,Uttar_Pradesh,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-17,Uttar_Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-17,Uttar_Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-17,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-17,Uttar_Pradesh,Ivy Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-17,Uttar_Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-17,Uttar_Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-17,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-17,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-17,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-17,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-17,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-17,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-17,Uttar_Pradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-17,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-17,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-17,Uttar_Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-17,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-17,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-18,Uttar_Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-18,Uttar_Pradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-18,Uttar_Pradesh,Tomato,41,47 - 52,49 - 68,1kg,N/A
2024-06-18,Uttar_Pradesh,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-18,Uttar_Pradesh,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-18,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-18,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-18,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-18,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-18,Uttar_Pradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-18,Uttar_Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-18,Uttar_Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-18,Uttar_Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-18,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-18,Uttar_Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-18,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-18,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-18,Uttar_Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-18,Uttar_Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-18,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-18,Uttar_Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-18,Uttar_Pradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-18,Uttar_Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-18,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-18,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-18,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-18,Uttar_Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-18,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-18,Uttar_Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-18,Uttar_Pradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-18,Uttar_Pradesh,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-18,Uttar_Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-18,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-18,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-18,Uttar_Pradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-18,Uttar_Pradesh,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-18,Uttar_Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-18,Uttar_Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-18,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-18,Uttar_Pradesh,Ivy Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-18,Uttar_Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-18,Uttar_Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-18,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-18,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-18,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-18,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-18,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-18,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-18,Uttar_Pradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-18,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-18,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-18,Uttar_Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-18,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-18,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-19,Uttar_Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-19,Uttar_Pradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-19,Uttar_Pradesh,Tomato,41,47 - 52,49 - 68,1kg,N/A
2024-06-19,Uttar_Pradesh,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-19,Uttar_Pradesh,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-19,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-19,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-19,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-19,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-19,Uttar_Pradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-19,Uttar_Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-19,Uttar_Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-19,Uttar_Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-19,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-19,Uttar_Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-19,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-19,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-19,Uttar_Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-19,Uttar_Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-19,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-19,Uttar_Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-19,Uttar_Pradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-19,Uttar_Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-19,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-19,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-19,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-19,Uttar_Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-19,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-19,Uttar_Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-19,Uttar_Pradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-19,Uttar_Pradesh,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-19,Uttar_Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-19,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-19,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-19,Uttar_Pradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-19,Uttar_Pradesh,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-19,Uttar_Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-19,Uttar_Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-19,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-19,Uttar_Pradesh,Ivy Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-19,Uttar_Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-19,Uttar_Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-19,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-19,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-19,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-19,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-19,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-19,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-19,Uttar_Pradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-19,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-19,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-19,Uttar_Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-19,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-19,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-20,Uttar_Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-20,Uttar_Pradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-20,Uttar_Pradesh,Tomato,41,47 - 52,49 - 68,1kg,N/A
2024-06-20,Uttar_Pradesh,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-20,Uttar_Pradesh,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-20,Uttar_Pradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-20,Uttar_Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-20,Uttar_Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-20,Uttar_Pradesh,Amla,75,86 - 95,90 - 124,1kg,N/A
2024-06-20,Uttar_Pradesh,Ash gourd,23,26 - 29,28 - 38,1kg,N/A
2024-06-20,Uttar_Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-20,Uttar_Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-20,Uttar_Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-20,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-20,Uttar_Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-20,Uttar_Pradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-20,Uttar_Pradesh,Broad Beans,69,79 - 88,83 - 114,1kg,N/A
2024-06-20,Uttar_Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-20,Uttar_Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-20,Uttar_Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-20,Uttar_Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-20,Uttar_Pradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-20,Uttar_Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-20,Uttar_Pradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-20,Uttar_Pradesh,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-20,Uttar_Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-20,Uttar_Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-20,Uttar_Pradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-20,Uttar_Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-20,Uttar_Pradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-20,Uttar_Pradesh,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-20,Uttar_Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-20,Uttar_Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-20,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-20,Uttar_Pradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-20,Uttar_Pradesh,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-20,Uttar_Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-20,Uttar_Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-20,Uttar_Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-20,Uttar_Pradesh,Ivy Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-20,Uttar_Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-20,Uttar_Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-20,Uttar_Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-20,Uttar_Pradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-20,Uttar_Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-20,Uttar_Pradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-20,Uttar_Pradesh,Pumpkin,22,25 - 28,26 - 36,1kg,N/A
2024-06-20,Uttar_Pradesh,Radish,32,37 - 41,38 - 53,1kg,N/A
2024-06-20,Uttar_Pradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-20,Uttar_Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-20,Uttar_Pradesh,Snake Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-20,Uttar_Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-20,Uttar_Pradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-20,Uttar_Pradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-21,Uttar_Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-21,Uttar_Pradesh,Onion Small,53,61 - 67,64 - 87,1kg,N/A
2024-06-21,Uttar_Pradesh,Tomato,49,56 - 62,59 - 81,1kg,N/A
2024-06-21,Uttar_Pradesh,Green Chilli,65,75 - 83,78 - 107,1kg,N/A
2024-06-21,Uttar_Pradesh,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-21,Uttar_Pradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-21,Uttar_Pradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-21,Uttar_Pradesh,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-21,Uttar_Pradesh,Amla,65,75 - 83,78 - 107,1kg,N/A
2024-06-21,Uttar_Pradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-21,Uttar_Pradesh,Baby Corn,58,67 - 74,70 - 96,1kg,N/A
2024-06-21,Uttar_Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-21,Uttar_Pradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-06-21,Uttar_Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-21,Uttar_Pradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-21,Uttar_Pradesh,Butter Beans,53,61 - 67,64 - 87,1kg,N/A
2024-06-21,Uttar_Pradesh,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-21,Uttar_Pradesh,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-21,Uttar_Pradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-21,Uttar_Pradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-21,Uttar_Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-21,Uttar_Pradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-06-21,Uttar_Pradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-21,Uttar_Pradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-21,Uttar_Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-21,Uttar_Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-21,Uttar_Pradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-21,Uttar_Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-21,Uttar_Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-21,Uttar_Pradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-21,Uttar_Pradesh,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-21,Uttar_Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-21,Uttar_Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-21,Uttar_Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-21,Uttar_Pradesh,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-21,Uttar_Pradesh,Garlic,248,285 - 315,298 - 409,1kg,N/A
2024-06-21,Uttar_Pradesh,Ginger,121,139 - 154,145 - 200,1kg,N/A
2024-06-21,Uttar_Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-21,Uttar_Pradesh,Green Peas,44,51 - 56,53 - 73,1kg,N/A
2024-06-21,Uttar_Pradesh,Ivy Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-21,Uttar_Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
